#source: https://www.meteoblue.com/en/weather/archive/export/basel_switzerland_2661604
#location,Basel,Basel,Basel,Basel
#lat,47.54694,47.54694,47.54694,47.54694
#lon,7.56892,7.56892,7.56892,7.56892
#asl,283.697,283.697,283.697,283.697
#variable,Wind Speed,Wind Direction,Wind Speed,Wind Direction
#unit,km/h,°,km/h,°
#level,900 mb,900 mb,500 mb,500 mb
#resolution,hourly,hourly,hourly,hourly
#aggregation,None,None,None,None
timestamp,Basel Wind Speed [900 mb],Basel Wind Direction [900 mb],Basel Wind Speed [500 mb],Basel Wind Direction [500 mb]
20200921T0400,20.617662,257.90524,11.165805,110.772255
20200921T0500,20.858265,248.7495,13.708391,103.6713
20200921T0600,23.933907,248.83875,15.463244,102.09476
20200921T0700,27.609911,247.78241,16.454008,100.0806
20200921T0800,28.48326,249.27444,16.946787,102.26477
20200921T0900,27.475807,248.4774,16.766108,104.93142
20200921T1000,26.141552,247.31944,16.62249,107.650116
20200921T1100,20.523157,248.38522,16.055353,109.653824
20200921T1200,15.256526,250.70996,15.683774,121.86598
20200921T1300,13.979871,258.11133,14.003028,133.95837
20200921T1400,7.42159,255.96376,26.459387,123.90627
20200921T1500,8.209263,232.12502,21.166653,131.55261
20200921T1600,9.19939,210.57922,17.935081,141.5198
20200921T1700,10.30883,204.77515,13.513193,138.2397
20200921T1800,12.074766,206.56505,11.753876,130.03026
20200921T1900,13.237038,225.0,11.457958,133.72697
20200921T2000,12.144331,258.02386,9.957108,139.39871
20200921T2100,12.605142,271.6366,8.209263,142.12502
20200921T2200,11.159999,270.0,9.339208,152.44719
20200921T2300,11.212135,275.52753,11.440979,155.85446
20200922T0000,12.661564,255.17352,11.165805,159.22774
20200922T0100,14.24163,249.27444,9.826088,171.57303
20200922T0200,18.25026,255.14139,9.605998,167.00539
20200922T0300,20.192118,258.69006,9.693296,158.1986
20200922T0400,18.751125,266.69812,9.114471,170.90973
20200922T0500,19.70815,260.5377,9.028754,184.57391
20200922T0600,20.12461,259.69516,9.9571085,192.52881
20200922T0700,19.829433,254.1975,11.090103,193.13402
20200922T0800,23.863409,258.69006,12.7279215,188.1301
20200922T0900,25.071096,254.16762,14.77755,182.79271
20200922T1000,26.208395,254.0546,16.179985,200.85446
20200922T1100,19.694992,251.89624,18.39878,210.57922
20200922T1200,15.596767,251.14685,22.38378,207.80147
20200922T1300,12.313893,254.74487,24.066206,214.64095
20200922T1400,10.08,270.0,28.576382,199.11972
20200922T1500,11.792404,257.66092,28.551426,203.00888
20200922T1600,12.303366,249.44395,28.017622,207.55281
20200922T1700,12.72283,244.88516,26.562046,212.82855
20200922T1800,11.966953,248.83875,25.199997,216.8699
20200922T1900,11.770403,246.57132,25.076267,219.17366
20200922T2000,11.720751,259.38034,27.059933,220.68398
20200922T2100,16.23596,273.8141,26.787966,221.18593
20200922T2200,17.518356,279.46234,26.36616,214.99202
20200922T2300,19.201874,263.5412,27.36947,215.36246
20200923T0000,25.764534,262.7757,29.882166,216.17963
20200923T0100,33.96233,265.1355,31.667723,220.38934
20200923T0200,31.810638,275.19443,31.845251,222.7094
20200923T0300,40.06365,274.1223,33.636406,222.39745
20200923T0400,36.57855,280.20398,32.49785,230.84457
20200923T0500,30.955812,278.6955,28.36471,246.0375
20200923T0600,25.982424,273.9725,28.948118,248.86018
20200923T0700,20.240196,264.89783,26.867676,252.0506
20200923T0800,18.0,253.7398,30.018473,247.43298
20200923T0900,16.78156,247.28558,31.688177,248.6821
20200923T1000,18.899143,229.63547,27.534704,228.17984
20200923T1100,12.261157,229.76364,31.319998,226.39719
20200923T1200,20.808498,217.2664,31.319998,226.39719
20200923T1300,18.584509,224.21518,32.846916,226.33221
20200923T1400,12.661564,255.17352,38.67278,241.04901
20200923T1500,13.570615,248.1986,40.565147,238.42581
20200923T1600,13.70839,240.0685,42.732468,240.19525
20200923T1700,12.287555,238.17256,45.07913,243.43495
20200923T1800,9.957108,220.60129,47.5009,244.40598
20200923T1900,12.758432,196.38954,48.8341,246.08041
20200923T2000,18.692286,195.64224,49.88826,249.73431
20200923T2100,23.166218,212.94922,49.24637,256.47168
20200923T2200,27.212759,242.41797,48.02999,257.00537
20200923T2300,31.421213,251.98022,48.112217,256.58765
20200924T0000,48.325893,236.54669,50.206768,255.46555
20200924T0100,70.904465,237.43956,53.109455,254.268
20200924T0200,64.64481,248.4356,55.28667,254.51584
20200924T0300,66.36998,251.66333,56.143845,255.51823
20200924T0400,64.92986,249.55551,59.566673,247.61987
20200924T0500,65.5803,255.04832,63.173584,248.25922
20200924T0600,62.10913,254.19147,65.377426,253.3612
20200924T0700,59.35635,264.08194,69.625336,254.0953
20200924T0800,47.32597,265.20016,67.75751,253.00919
20200924T0900,45.32284,263.15723,66.94258,252.14969
20200924T1000,35.230373,258.8049,68.79015,247.8645
20200924T1100,23.664352,256.8094,64.89792,244.7143
20200924T1200,15.463246,245.22487,68.96326,238.88237
20200924T1300,11.304229,217.23483,71.64814,233.99379
20200924T1400,12.682018,276.5198,72.65402,233.86826
20200924T1500,25.223133,267.54596,73.73939,234.13715
20200924T1600,24.482647,269.15747,76.20869,234.80843
20200924T1700,18.359999,270.0,76.98446,236.83011
20200924T1800,8.825508,258.23172,78.41887,238.13402
20200924T1900,9.779817,173.6598,78.781624,235.80162
20200924T2000,4.5536795,198.43495,78.781624,235.80162
20200924T2100,37.420956,277.74036,73.641785,227.57558
20200924T2200,57.943226,261.0644,74.95093,228.11507
20200924T2300,64.593666,245.29178,82.02472,222.86575
20200925T0000,60.506775,249.08487,88.0831,224.33765
20200925T0100,59.548176,250.5792,87.58142,225.99925
20200925T0200,58.46759,238.85474,88.36147,223.51428
20200925T0300,64.079994,244.01077,96.842674,220.02374
20200925T0400,61.353333,244.63783,107.45382,223.64255
20200925T0500,54.02999,276.88824,114.3622,218.09645
20200925T0600,53.76067,273.8396,118.3694,216.5911
20200925T0700,50.411568,268.77243,113.92961,213.13773
20200925T0800,48.685257,266.60867,132.71701,214.72464
20200925T0900,47.52545,270.86804,122.65491,219.99936
20200925T1000,40.377815,266.93353,106.5679,219.92947
20200925T1100,26.525429,251.81096,73.821945,225.0
20200925T1200,32.654995,255.96376,33.74796,236.30994
20200925T1300,39.6801,266.35883,31.559088,258.81824
20200925T1400,39.834938,263.77417,37.722775,256.75946
20200925T1500,47.749897,264.37537,34.322937,257.27563
20200925T1600,46.445576,269.11176,40.998924,249.9739
20200925T1700,46.867798,266.91782,43.422924,258.03796
20200925T1800,52.659767,266.47253,42.664177,264.67426
20200925T1900,56.548653,271.8241,40.113754,291.0375
20200925T2000,65.85737,290.81265,44.296093,314.34146
20200925T2100,62.690666,309.17365,45.54249,320.77435
20200925T2200,62.438988,305.6145,47.86917,330.73615
20200925T2300,63.813496,299.0232,47.630325,327.0306
20200926T0000,66.131325,301.87314,52.27443,323.68253
20200926T0100,70.879776,298.51755,55.75353,315.78485
20200926T0200,70.70862,298.26126,57.640484,318.54477
20200926T0300,70.68662,295.65155,55.24094,324.54913
20200926T0400,77.19881,293.93536,50.765106,323.94275
20200926T0500,75.84048,295.59198,48.075836,320.46912
20200926T0600,76.65295,286.6477,52.4378,324.7824
20200926T0700,81.03199,283.35712,63.114063,325.22217
20200926T0800,83.381004,281.45547,64.805,327.01617
20200926T0900,86.60151,278.3659,58.134148,321.2848
20200926T1000,86.40374,277.4211,58.60818,322.98932
20200926T1100,83.92943,275.66168,55.615047,326.61853
20200926T1200,78.57984,272.8886,54.951614,328.39252
20200926T1300,74.5904,272.48956,51.268093,323.8543
20200926T1400,69.91511,272.65616,33.58628,300.96378
20200926T1500,71.71323,272.5895,36.161636,316.61353
20200926T1600,67.48248,273.97675,39.82843,319.3987
20200926T1700,63.23305,277.85333,42.268967,324.0085
20200926T1800,60.587044,273.40643,43.010582,331.50436
20200926T1900,67.76898,278.86188,45.834656,327.18365
20200926T2000,70.67836,280.56586,47.23551,322.43143
20200926T2100,69.40161,281.36823,47.395744,321.47614
20200926T2200,69.42402,279.8531,43.14747,319.3987
20200926T2300,66.593185,278.39294,44.366257,318.28925
20200927T0000,65.42201,277.90717,40.83898,326.87027
20200927T0100,63.589695,277.809,40.345707,325.1755
20200927T0200,63.462185,273.25195,43.6551,328.1449
20200927T0300,60.48428,270.68207,47.033417,331.66956
20200927T0400,60.993176,265.93848,45.33285,337.10016
20200927T0500,64.00513,256.66724,49.931103,325.27875
20200927T0600,61.026104,250.70996,43.53619,330.25513
20200927T0700,67.36619,246.0375,43.488533,323.41467
20200927T0800,59.578644,239.09561,47.357445,301.63602
20200927T0900,64.338356,238.26648,35.870163,308.48022
20200927T1000,64.73696,242.15242,22.288042,328.87753
20200927T1100,59.800106,246.21262,13.039754,353.65985
20200927T1200,65.57338,251.76399,8.4042845,99.86581
20200927T1300,56.524586,244.74062,13.004921,85.23635
20200927T1400,29.949316,244.359,3.096837,54.46232
20200927T1500,22.461807,248.36911,3.2399998,89.99999
20200927T1600,15.042659,248.9625,3.7585104,106.69924
20200927T1700,9.793059,216.02737,3.2399998,89.99999
20200927T1800,9.387651,237.52881,7.386582,43.025055
20200927T1900,8.699793,245.55606,16.363178,50.35582
20200927T2000,2.6208394,344.0546,20.188908,50.063614
20200927T2100,3.319036,77.47118,23.688984,53.652534
20200927T2200,4.379589,170.53767,27.217524,52.52382
20200927T2300,13.18308,235.00798,27.047956,63.093895
20200928T0000,18.792551,253.30075,26.072052,72.315605
20200928T0100,18.014393,267.7094,23.683512,70.46334
20200928T0200,11.885453,271.73572,20.188908,58.861015
20200928T0300,7.2359104,275.7106,21.638964,45.67404
20200928T0400,4.0249224,280.30487,26.932714,37.94214
20200928T0500,1.0182338,225.0,31.39233,36.60707
20200928T0600,2.8799999,180.0,34.458603,32.195724
20200928T0700,2.6208394,195.9454,39.621265,28.194977
20200928T0800,2.9024127,262.875,40.32321,20.37642
20200928T0900,2.1897945,260.5377,42.34708,14.272507
20200928T1000,4.072935,225.0,52.03588,17.306732
20200928T1100,4.68,270.0,59.53947,18.325378
20200928T1200,6.1305785,229.76364,53.86182,17.102722
20200928T1300,5.6233797,230.19443,59.870495,11.445053
20200928T1400,2.6208394,195.9454,54.402897,2.2754364
20200928T1500,3.6179552,275.7106,54.504047,355.8335
20200928T1600,8.891344,291.37064,64.3031,352.2782
20200928T1700,13.979871,281.88867,71.61376,350.15887
20200928T1800,15.484185,252.40758,94.51628,350.57355
20200928T1900,18.014393,267.7094,94.55056,343.63507
20200928T2000,28.266306,263.41806,98.60648,344.5431
20200928T2100,28.58545,275.7824,89.59951,342.22025
20200928T2200,13.896187,253.44293,94.89261,348.1785
20200928T2300,23.928492,225.0,93.34003,346.39252
20200929T0000,28.017622,242.44719,90.06981,342.79626
20200929T0100,42.195316,273.42386,86.76224,342.6176
20200929T0200,46.998962,264.7261,82.48322,343.77982
20200929T0300,42.17535,272.93567,79.72192,343.20166
20200929T0400,36.204617,289.1556,79.13861,342.80148
20200929T0500,32.361977,297.13513,78.77997,341.89624
20200929T0600,32.862694,294.5998,75.477325,341.6515
20200929T0700,41.1425,285.7388,69.79638,342.5931
20200929T0800,42.5044,271.94147,64.10527,342.6844
20200929T0900,42.17535,272.93567,57.493023,342.13232
20200929T1000,39.345543,274.19766,51.702316,340.05096
20200929T1100,37.883907,273.8141,47.194336,335.19434
20200929T1200,33.12,270.0,43.279427,328.95453
20200929T1300,29.195534,272.82712,40.392254,323.33435
20200929T1400,26.6327,283.28485,44.36187,321.92114
20200929T1500,25.12016,295.46335,44.645805,322.20605
20200929T1600,21.915693,284.26453,43.921474,322.66046
20200929T1700,14.561099,278.53076,44.068764,323.97263
20200929T1800,13.363711,274.63547,41.616997,322.7336
20200929T1900,13.004921,265.23636,39.888584,323.44037
20200929T2000,9.3876505,274.3987,38.30407,323.02243
20200929T2100,5.00128,300.25644,37.66433,324.33502
20200929T2200,1.9386592,338.1986,34.860565,324.66867
20200929T2300,1.4399999,89.99999,30.344818,318.36646
20200930T0000,3.0758414,110.556046,25.77962,305.90973
20200930T0100,5.1544156,102.09476,22.553934,294.51965
20200930T0200,6.9899354,101.88866,20.150354,288.75867
20200930T0300,7.771331,103.392494,20.945072,294.36246
20200930T0400,9.6932955,105.06849,23.051247,308.65982
20200930T0500,12.224107,103.62699,22.183128,318.28925
20200930T0600,14.408997,102.99461,20.150354,318.6215
20200930T0700,14.84318,104.03624,20.380579,324.34467
20200930T0800,14.587776,105.75117,21.892027,315.0
20200930T0900,13.5515,106.99082,23.042812,298.96765
20200930T1000,12.641076,109.9831,26.87491,309.0194
20200930T1100,12.7279215,118.73979,24.633049,296.93954
20200930T1200,12.031756,128.92754,27.14123,291.8014
20200930T1300,10.883676,124.2157,28.006058,287.96915
20200930T1400,6.8399997,89.99999,25.537172,291.50143
20200930T1500,6.162207,83.29016,28.460497,288.43497
20200930T1600,5.1544156,77.905235,30.068083,286.69925
20200930T1700,5.7599998,89.99999,31.487143,292.16635
20200930T1800,8.12197,102.80426,31.394394,296.56506
20200930T1900,8.854829,116.56505,29.69727,300.6064
20200930T2000,8.654987,135.0,29.308508,297.8241
20200930T2100,12.096214,143.47115,28.745949,292.0679
20200930T2200,15.978486,165.65067,28.038431,285.64224
20200930T2300,20.721119,187.98933,26.525429,277.8002
20201001T0000,18.998316,207.0506,25.919998,270.0
20201001T0100,21.638964,225.67404,27.887802,258.83514
20201001T0200,21.96,259.61115,32.79361,252.75854
20201001T0300,29.522196,254.43849,36.785236,249.969
20201001T0400,30.78368,259.2157,38.973217,244.85522
20201001T0500,32.48788,257.19574,39.33072,246.2505
20201001T0600,28.483257,253.85567,43.956867,244.27438
20201001T0700,17.654686,253.41266,46.047646,244.03593
20201001T0800,34.877293,258.69006,47.73361,240.14792
20201001T0900,31.006012,254.5115,50.43213,235.1755
20201001T1000,34.509335,249.86371,53.148487,234.3721
20201001T1100,26.7565,246.19406,50.412853,245.08197
20201001T1200,23.185787,233.84181,61.3153,235.28357
20201001T1300,24.72495,253.94002,63.364086,233.78116
20201001T1400,39.206955,239.66783,55.50308,223.94882
20201001T1500,35.16962,202.89055,73.37644,227.38594
20201001T1600,32.409996,257.81635,83.89159,230.5722
20201001T1700,55.159943,260.2303,84.07445,230.03737
20201001T1800,45.057564,255.18654,81.922745,229.0983
20201001T1900,32.846916,260.5377,79.3504,233.85796
20201001T2000,32.19938,259.69516,72.04499,229.86452
20201001T2100,37.722775,256.75946,72.00359,229.46085
20201001T2200,36.509396,257.4712,73.84213,229.94408
20201001T2300,34.746994,264.05313,70.67928,243.04341
20201002T0000,27.36947,268.49255,77.680786,236.53087
20201002T0100,20.211363,265.91437,64.35044,229.53778
20201002T0200,12.522619,251.56506,60.757935,220.67494
20201002T0300,8.049845,190.30484,60.84426,225.71916
20201002T0400,8.435069,140.19443,75.384544,233.349
20201002T0500,18.581022,144.46231,77.04336,232.59465
20201002T0600,19.770523,190.49147,75.115875,226.35931
20201002T0700,27.532352,117.23514,76.47606,221.94711
20201002T0800,42.60186,120.465546,72.47364,220.97174
20201002T0900,55.82786,112.76196,77.86076,220.6875
20201002T1000,67.05767,109.11585,74.58606,213.38327
20201002T1100,59.791435,110.071526,85.18318,219.34052
20201002T1200,48.896427,103.62699,69.69604,216.81071
20201002T1300,42.316463,99.30205,66.678764,210.85765
20201002T1400,21.188072,80.21759,87.176506,210.80145
20201002T1500,26.124195,78.07066,95.35923,208.4033
20201002T1600,29.598919,85.81509,94.744995,204.22775
20201002T1700,15.827721,107.19854,92.25136,206.66504
20201002T1800,15.905319,275.19443,94.41682,204.3174
20201002T1900,24.766848,302.53506,97.63436,204.39151
20201002T2000,28.772987,328.29858,101.30082,203.01144
20201002T2100,20.188908,291.99115,107.090164,205.27289
20201002T2200,9.826088,278.42697,109.34166,200.22485
20201002T2300,25.161398,289.21268,106.78962,194.64525
20201003T0000,60.227688,273.4268,104.75505,189.49469
20201003T0100,56.684853,265.6292,110.28287,193.40117
20201003T0200,54.45647,273.41095,97.08125,184.0402
20201003T0300,50.399998,270.0,109.42164,184.52882
20201003T0400,42.4861,269.029,105.96054,187.22159
20201003T0500,27.36947,268.49255,117.57019,187.21205
20201003T0600,29.69727,263.7365,138.97678,180.89053
20201003T0700,37.226505,251.38983,143.64182,179.7128
20201003T0800,24.184391,225.60309,166.27869,171.65938
20201003T0900,17.566378,225.83032,155.24516,171.0619
20201003T1000,37.44,180.0,161.69812,167.78943
20201003T1100,29.986076,184.82077,114.48056,180.18018
20201003T1200,34.80848,169.27115,79.491554,212.6105
20201003T1300,38.329433,151.99081,84.37988,214.57147
20201003T1400,35.931534,204.25392,83.24956,220.44005
20201003T1500,37.191677,207.06111,82.69428,212.37555
20201003T1600,29.46947,205.31288,90.485405,205.95337
20201003T1700,21.96,180.0,88.73397,205.2135
20201003T1800,19.917469,186.22583,86.148384,205.49423
20201003T1900,28.075384,220.84036,85.6505,206.45735
20201003T2000,54.74486,226.33223,88.73032,207.81268
20201003T2100,66.04111,228.31459,84.71099,210.37914
20201003T2200,72.57103,223.59302,72.1699,221.56235
20201003T2300,78.451096,219.97389,65.91441,220.1261
20201004T0000,84.1045,212.05737,87.192116,216.77527
20201004T0100,101.27203,209.84593,81.58746,221.7805
20201004T0200,105.283226,212.00539,82.0018,229.80795
20201004T0300,103.53802,217.22849,74.22027,243.18639
20201004T0400,96.48067,224.54648,71.198135,247.71442
20201004T0500,80.295334,230.45755,81.815094,255.4746
20201004T0600,74.19232,237.08102,82.42192,251.40677
20201004T0700,68.74869,242.89824,77.48367,235.7931
20201004T0800,63.422356,237.7533,75.35101,224.61287
20201004T0900,53.42696,237.38075,71.7927,225.81265
20201004T1000,43.130947,232.46057,74.442566,228.13637
20201004T1100,48.530617,232.53506,80.3639,228.81409
20201004T1200,47.541813,234.86581,81.97414,225.71172
20201004T1300,41.94116,237.26477,75.35618,224.22578
20201004T1400,40.42593,219.2176,68.02476,222.64084
20201004T1500,38.52168,217.40536,71.011314,218.20618
20201004T1600,46.555668,230.64825,77.92648,218.24643
20201004T1700,52.13168,230.04245,86.88613,219.95755
20201004T1800,76.918785,226.89651,85.69209,217.83276
20201004T1900,73.885124,227.3695,85.64444,210.01373
20201004T2000,62.50433,236.03535,78.14986,202.19351
20201004T2100,48.689247,246.46765,79.29812,212.39139
20201004T2200,39.18712,246.7323,78.62518,200.9245
20201004T2300,35.457714,254.69386,72.96641,204.79489
20201005T0000,42.05225,248.92728,72.52012,204.02025
20201005T0100,43.71592,251.26663,60.1103,214.26111
20201005T0200,44.740047,251.71085,56.335114,218.77417
20201005T0300,39.503334,251.39993,61.99217,216.73682
20201005T0400,35.031162,247.65189,68.51076,214.94269
20201005T0500,39.001472,246.0375,63.721016,217.1936
20201005T0600,46.996204,247.95409,60.757935,220.67494
20201005T0700,46.8,247.38014,58.04156,225.50258
20201005T0800,49.435482,244.5546,53.81488,248.41211
20201005T0900,45.88411,243.43495,54.402897,267.72455
20201005T1000,39.966484,240.89528,51.12507,270.80695
20201005T1100,40.03938,236.73857,52.231026,268.0251
20201005T1200,39.468872,231.66666,57.820076,264.99936
20201005T1300,43.238983,237.23611,64.21032,262.91483
20201005T1400,38.093716,239.31482,46.46232,271.77606
20201005T1500,37.249126,235.2348,51.844997,269.20428
20201005T1600,40.25888,238.15755,54.02999,268.09085
20201005T1700,40.25888,238.15755,57.289787,260.59686
20201005T1800,55.380356,239.10011,75.79603,283.1782
20201005T1900,64.223434,237.8244,79.17136,290.49506
20201005T2000,69.88453,242.37894,82.31728,287.5633
20201005T2100,67.51991,240.97507,76.39214,287.83725
20201005T2200,75.18572,243.55763,69.0337,286.35583
20201005T2300,79.43039,245.64201,68.93318,290.8012
20201006T0000,84.133,251.02235,68.2188,290.0606
20201006T0100,84.27154,254.89516,67.28149,288.7258
20201006T0200,81.44677,253.5676,70.28118,290.38428
20201006T0300,80.93918,255.84015,72.770775,296.4383
20201006T0400,67.896034,253.67905,71.729485,287.52557
20201006T0500,68.93318,253.9313,80.26063,288.02863
20201006T0600,68.02476,256.8463,82.33618,283.91473
20201006T0700,64.34338,250.04428,71.160805,283.75504
20201006T0800,61.669376,242.53745,78.55922,287.60464
20201006T0900,68.536285,238.31364,83.04225,284.81943
20201006T1000,79.6414,234.01071,86.60151,278.3659
20201006T1100,80.10141,234.88141,93.84959,274.17957
20201006T1200,78.59634,239.44131,96.479996,270.0
20201006T1300,63.433594,243.7258,100.11172,271.44238
20201006T1400,52.564926,246.5953,95.20622,262.1763
20201006T1500,53.94837,248.0566,97.79948,265.9895
20201006T1600,59.163895,248.58704,107.726654,267.70175
20201006T1700,55.669785,251.91656,112.694374,270.9152
20201006T1800,46.71685,245.40988,118.3453,273.83725
20201006T1900,60.908127,251.0296,118.64171,277.14658
20201006T2000,70.72603,256.4589,109.53292,276.98486
20201006T2100,60.647976,258.35657,100.398056,278.24634
